A	INCACHULI	6895	9
A	INCAHUASI	6896	9
A	INCAMAYO	6897	9
A	INGENIERO MAURY	6939	9
A	INGENIO SAN ISIDRO	6965	9
A	INGENIO SAN MARTIN	6968	9
A	IRUYA	7001	9
A	ISLA DE CANAS	7023	9
A	ISLA DE LA CANDELARIA	7024	9
A	ISONZA	7076	9
A	ITUYURO	7095	9
A	JACIMANA	20608	9
A	JACIMANA	7105	9
A	JERONIMO MATORRAS	7145	9
A	JOAQUIN V GONZALEZ	16610	9
A	JUNCAL	7248	9
A	JUNCALITO	7250	9
A	JUNTAS DE SAN ANTONIO	7259	9
A	JURAMENTO	7262	9
A	LA AGUADITA	16634	9
A	LA ARCADIA	20609	9
A	LA ARCADIA	7329	9
A	LA ARGENTINA	16659	9
A	LA ARMONIA	16667	9
A	LA ARMONIA	20658	9
A	LA ARMONIA	20667	9
A	LA ASUNCION	20702	9
A	LA ASUNCION	7334	9
A	LA BANDA	16684	9
A	LA BANDA	20573	9
A	LA BODEGA	7377	9
A	LA BODEGUITA	7378	9
A	LA CALAVERA	7401	9
A	LA CANADA	16741	9
A	LA CANCHA	16716	9
A	LA CANDELARIA	16717	9
A	LA CANDELARIA	20646	9
A	LA CARRETERA	7431	9
A	LA CASUALIDAD MINA	7440	9
A	LA CHINA	16762	9
A	LA CIENAGA	16771	9
A	LA CIENEGUITA	16776	9
A	LA COSTA	16815	9
A	LA COSTA	20659	9
A	LA COSTOSA	16818	9
A	LA CRUZ	16824	9
A	LA CRUZ	20574	9
A	LA CUESTITA ANTA	7546	9
A	LA CUESTITA METAN	7547	9
A	LA CURVA	16835	9
A	LA DEFENSA	7553	9
A	LA ENTRADA	16862	9
A	LA ESPERANZA	16880	9
A	LA ESPERANZA	20652	9
A	LA ESPERANZA	20703	9
A	LA ESPERANZA	20730	9
A	LA ESQUINITA	7615	9
A	LA ESTELA	7623	9
A	LA ESTRELLA	16909	9
A	LA FALDA	16915	9
A	LA FALDA	20619	9
A	LA FAMA	7638	9
A	LA FIRMEZA	7647	9
A	LA FLORIDA	16940	9
A	LA FORTUNA	16949	9
A	LA GUARDIA	16968	9
A	LAGUNA BLANCA	17377	9
A	LAGUNA SECA	17394	9
A	LAGUNA VERDE	17397	9
A	LAGUNITA	17403	9
A	LAGUNITA NUEVA POBLACION	8320	9
A	LA HERRADURA	16974	9
A	LA HOYADA	16986	9
A	LA HUERTA	16989	9
A	LA ISLA	17011	9
A	LA ISLA	20722	9
A	LA LAGUNILLA	17032	9
A	LA LOMITA	17059	9
A	LA MANGA	7810	9
A	LA MARAVILLA	17077	9
A	LA MARAVILLA	20704	9
A	LA MARGARITA	17082	9
A	LA MAROMA	7830	9
A	LA MATILDE	17095	9
A	LA MERCED	17098	9
A	LA MERCED	20610	9
A	LA MONTANA	20705	9
A	LA MONTANA	7859	9
A	LA MORA	17108	9
A	LA OFELIA	17123	9
A	LA OLIVA	7887	9
A	LA PAJITA	7903	9
A	LA PALATA	7905	9
A	LA PAMPA	17141	9
A	LA PAYA	7933	9
A	LA PEDRERA	7936	9
A	LA PLATA	17170	9
A	LA POBLACION	17174	9
A	LA POBLACION	20647	9
A	LA POBLACION	20668	9
A	LA POMA	7979	9
A	LA PORCELANA	7981	9
A	LA POSTA	17192	9
A	LA PUERTA	17213	9
A	LA PUNILLA	8009	9
A	LA PUNTILLA	17218	9
A	LA QUENA	8017	9
A	LA QUESERA	8019	9
A	LA RAMADA	17233	9
A	LA REPRESA	17252	9
A	LAS ACHERAS	8361	9
A	LAS ANIMAS	17417	9
A	LAS ARCAS	20601	9
A	LAS ARCAS	8373	9
A	LAS ARENAS	8374	9
A	LAS BATEAS	17430	9
A	LAS BLANCAS	17432	9
A	LAS BLANCAS	20723	9
A	LAS BOLSAS	8396	9
A	LAS CANAS	17447	9
A	LAS CANAS	20637	9
A	LAS CANAS	20661	9
A	LAS CANITAS	17453	9
A	LAS CAPILLAS	17438	9
A	LAS CATITAS	17442	9
A	LAS CEBADAS	8428	9
A	LAS CONCHAS	20707	9
A	LAS CONCHAS	8452	9
A	LAS CORTADERAS	17483	9
A	LAS CORTADERAS	20689	9
A	LAS CORTDERAS	8455	9
A	LAS COSTAS	8456	9
A	LAS CUESTITAS	8467	9
A	LAS CUEVAS	17491	9
A	LAS CURTIEMBRES	8469	9
A	LAS DELICIAS	17499	9
A	LAS FLACAS	8486	9
A	LAS FLECHAS	8487	9
A	LAS FLORES	17510	9
A	LAS GARZAS	17517	9
A	LAS HECHERAS	8508	9
A	LAS HORQUETAS	17536	9
A	LA SILLETA	8102	9
A	LAS JUNTAS	17542	9
A	LAS JUNTAS DE ALEMANIA	8526	9
A	LAS LAJITAS	17555	9
A	LAS LECHUZAS	8535	9
A	LAS LLAVES	8540	9
A	LAS LOMITAS	17564	9
A	LAS MARAVILLAS	17570	9
A	LAS MERCEDES	17582	9
A	LAS MERCEDES	20575	9
A	LAS MESADAS	8560	9
A	LAS MESITAS	8562	9
A	LAS MOJARRAS	17591	9
A	LAS MOJARRITAS	8567	9
A	LAS MORAS	17592	9
A	LA SOLEDAD	17299	9
A	LAS PAILAS	8583	9
A	LAS PALMAS	17602	9
A	LAS PALMAS	20724	9
A	LAS PIEDRITAS	17632	9
A	LAS PIRCAS	17636	9
A	LAS ROSAS	17651	9
A	LAS SALADAS	17658	9
A	LAS TIENDITAS	8664	9
A	LAS TORTUGAS	17671	9
A	LAS TRANCAS	17683	9
A	LAS TUNILLAS	8691	9
A	LAS VARAS	17692	9
A	LAS VATEAS	8698	9
A	LAS VENTANAS	8701	9
A	LAS VERTIENTES SANTA RITA DE	8704	9
A	LAS VIBORAS	17696	9
A	LAS VINAS	8711	9
A	LAS ZANJAS	17700	9
A	LA TABLADA	17307	9
A	LA TOMA	17317	9
A	LA TOMA	20688	9
A	LA TRAMPA	17326	9
A	LA TROJA	8149	9
A	LA UNION	17338	9
A	LA UNION	20706	9
A	LA VINA	17364	9
A	LA VINA	20611	9
A	LA VINA	20660	9
A	LA YESERA	17366	9
A	LECHIGUANA	8744	9
A	LESSER	8768	9
A	LIMACHE	8794	9
A	LIMONCITO	20638	9
A	LIMONCITO	8799	9
A	LIPEO	8819	9
A	LIZOITE	8826	9
A	LLUCHA	8835	9
A	LOMA DE BURRO	8858	9
A	LOMAS DE OLMEDO	8899	9
A	LOROHUASI	17757	9
A	LOS ALAMOS	17761	9
A	LOS ALAMOS	20721	9
A	LOS ALAMOS	20725	9
A	LOS BALDES	17786	9
A	LOS BANADOS	8998	9
A	LOS BANOS	8999	9
A	LOS BLANCOS	17792	9
A	LOS CANTEROS	9019	9
A	LOS CASTILLOS	17805	9
A	LOS CHIFLES	9053	9
A	LOS CHURQUIS	20576	9
A	LOS CHURQUIS	9058	9
A	LOS COLORADOS	17830	9
A	LOS CORRALES	17837	9
A	LOS LAURELES	17865	9
A	LOS LOS	9180	9
A	LOS MERCADOS	9197	9
A	LOS MOGOTES	17881	9
A	LOS MOLLINEDOS	9210	9
A	LOS NOGALES	17900	9
A	LOS NOQUES	9225	9
A	LOS PATOS	17918	9
A	LOS PENONES	9263	9
A	LOS POCITOS	17928	9
A	LOS RANCHILLOS	9299	9
A	LOS ROSALES	20577	9
A	LOS ROSALES	9318	9
A	LOS SAUCES	17960	9
A	LOS SAUCES	20612	9
A	LOS SAUCES	20643	9
A	LOS TOLDOS	17969	9
A	LOS ZANJONES	17975	9
A	LUIS BURELA	9428	9
A	LUMBRERAS	9443	9
A	LUNA MUERTA	9446	9
A	LURACATAO	9450	9
A	MACAPILLO	9465	9
A	MACHO RASTROJO	9474	9
A	MACUETA	9484	9
A	MADARIAGA	17983	9
A	MADREJON	9489	9
A	MADRE VIEJA	9488	9
A	MAL CANTE	9516	9
A	MAL PASO	17986	9
A	MANGA VIEJA	9586	9
A	MANUELA PEDRAZA	9604	9
A	MANUEL ELORDI	9599	9
A	MARIA JOSE	9667	9
A	MARIA LUISA	18015	9
A	MARTINEZ DEL TINCO	9707	9
A	MARTINEZ DEL TINEO	9708	9
A	MARTIN GARCIA	18019	9
A	MATANSILLAS	9729	9
A	MAYO TORITO	9758	9
A	MECOYITA	9780	9
A	MEDIA LUNA	18034	9
A	MEDIA LUNA	20602	9
A	MEDIA LUNA	20708	9
A	MERCED DE ARRIBA	9820	9
A	MESETA	9834	9
A	MESON	9839	9
A	METAN	9841	9
A	METAN VIEJO	9842	9
A	MINA CAROLINA	9873	9
A	MINA DON OTTO	9879	9
A	MINA JULIO	9888	9
A	MINA SAN ESTEBAN	9901	9
A	MINA SAN GUILLERMO	9903	9
A	MINA SAN WALTERIO	9905	9
A	MINAS VICTORIA	9920	9
A	MINAS YPF	20690	9
A	MINAS YPF	9921	9
A	MINA TINCALAYA	9909	9
A	MIRAFLORES	18051	9
A	MIRAFLORES	20648	9
A	MIRAFLORES	20669	9
A	MIRAFLORES M	9939	9
A	MISION CHAQUENA	9949	9
A	MISIONES	9958	9
A	MISION FRANCISCANA	20691	9
A	MISION FRANCISCANA	9952	9
A	MISION LA PAZ	9953	9
A	MISION SANTA LUCIA	9956	9
A	MISTOLAR	9968	9
A	MISTOL MAREADO	9964	9
A	MOJOTORO	9994	9
A	MOLINO	18061	9
A	MOLINO	20639	9
A	MOLINO DE GONGORA	9998	9
A	MOLINOS	18063	9
A	MOLLAR	10004	9
A	MOLLE POZO	10009	9
A	MOLLINEDO	10017	9
A	MONASTERIOS	10022	9
A	MONTE	10031	9
A	MONTE CARMELO	10038	9
A	MONTE GRANDE	18079	9
A	MONTE VIEJO	10078	9
A	MONTE VIEJO	20613	9
A	MORALES	10096	9
A	MORENILLO	10104	9
A	MORILLO	10108	9
A	NAZARENO	18111	9
A	NOGALITO	18116	9
A	NUESTRA SENORA DE TALAVERA	10268	9
A	NUEVO PORVENIR	18129	9
A	OJO DE AGUA	18137	9
A	OJO DE AGUA	20578	9
A	OJO DE AGUA	20737	9
A	OLACAPANTO CHICO	10354	9
A	OLACAPANTO GRANDE	10355	9
A	OLMOS	18143	9
A	ORAN	10390	9
A	OSMA	10410	9
A	OTOMANA	10415	9
A	OVANDO	10420	9
A	OVEJERIA	18151	9
A	OVEJERIA	20579	9
A	OVEJERO	10424	9
A	PALERMO	10489	9
A	PALERMO OESTE	10492	9
A	PALMARCITO	18162	9
A	PALMIRA	18164	9
A	PALO A PIQUE	18169	9
A	PALOMAR	10534	9
A	PALOMITAS	10537	9
A	PALO PINTADO	10528	9
A	PALO SANTO	18181	9
A	PAL TOLCO	10479	9
A	PAMPA GRANDE	18190	9
A	PAPA CHACRA	18201	9
A	PARAISO	18204	9
A	PARAJE CAMPO LARGO	10685	9
A	PARAJE CERRO NEGRO	10686	9
A	PARAJE COBRES	10687	9
A	PARAJE CORTADERAS	10688	9
A	PARAJE ESQUINA DE GUARDIA	10694	9
A	PARAJE LAS CUEVAS	10706	9
A	PARAJE MINA CONCORDIA	10712	9
A	PARAJE MORRO COLORADO	10714	9
A	PARAJE NACIMIENTOS	10715	9
A	PARAJE OLACAPATO	10718	9
A	PARAJE PASTOS GRANDES	10720	9
A	PARAJE PIRCAS	10721	9
A	PARAJE PIZCUNO	10722	9
A	PARAJE UNCURU	10730	9
A	PARAJE ZANJON	10733	9
A	PARAMAMAYA	10735	9
A	PARANI	10743	9
A	PAREDES	10746	9
A	PASCALLA	10765	9
A	PASCHA	10767	9
A	PASO DE BADERRANA	10793	9
A	PASO DE LA CRUZ	10799	9
A	PASO DE LAS CARRETAS	18213	9
A	PASO DEL DURAZNO	18220	9
A	PASO DEL RIO	10848	9
A	PASO EL MILAGRO SAN ANICETO	10854	9
A	PASO LA CRUZ	18226	9
A	PASO VERDE	10909	9
A	PASTEADERO	10914	9
A	PASTOR SEVILLOSA	10919	9
A	PAYOGASTA	10950	9
A	PAYOGASTILLA	10951	9
A	PEDREGAL	18230	9
A	PEDRO LOZANO	10970	9
A	PENAFLOR	18236	9
A	PENALVA	11028	9
A	PENAS AZULES	11029	9
A	PENAS BLANCAS	18240	9
A	PERU	18233	9
A	PICHANAL	11057	9
A	PIE DE LA CUESTA	18241	9
A	PIE DE LA CUESTA	20603	9
A	PIEDEMONTE	11083	9
A	PIEDRA DEL MOLINO	11094	9
A	PIEDRA DEL POTRILLO	11095	9
A	PIEDRAS MORADAS	11115	9
A	PINAL	11142	9
A	PIQUETE CABADO	11163	9
A	PIQUETE DE ANTA	11164	9
A	PIQUETE DE ANTA	20670	9
A	PIQUIRENDA	11167	9
A	PIUL	11190	9
A	PIZARRO	11192	9
A	PLUMA DEL PATO	11232	9
A	PLUMA DEL PATO	20709	9
A	POBLACION	11263	9
A	POBLACION	20671	9
A	POBLACION DE ORTEGA	11264	9
A	POCITOS	18271	9
A	POCOY	11272	9
A	POMPEYA	11285	9
A	PORONGAL	11291	9
A	POSCAYA	11342	9
A	POSO DE ALGARROBO	11343	9
A	POTRERILLO	18288	9
A	POTRERILLO	20580	9
