1661	"BELLA VISTA"	-34.5333328247	-58.6666679382	"http://dbpedia.org/resource/Bella_Vista,_Buenos_Aires"	"B"
1663	"MUÑIZ"	-34.5333328247	-58.7000007629	"http://dbpedia.org/resource/Mu%C3%B1iz,_Buenos_Aires"	"B"
1663	"SAN MIGUEL"	-34.5166664124	-58.7666664124	"http://dbpedia.org/resource/San_Miguel,_Buenos_Aires"	"B"
1665	"JOSE C. PAZ"	-34.5166664124	-58.7666664124	"http://dbpedia.org/resource/Jos%C3%A9_C._Paz,_Buenos_Aires"	"B"
1667	"TORTUGUITAS"	-34.4666671753	-58.7666664124	"http://dbpedia.org/resource/Tortuguitas"	"B"
1674	"SAENZ PEÑA"	-34.5999984741	-58.5166664124	"http://dbpedia.org/resource/S%C3%A1enz_Pe%C3%B1a,_Buenos_Aires"	"B"
1674	"VILLA RAFFO"	-34.6069450378	-58.5319442749	"http://dbpedia.org/resource/Villa_Raffo"	"B"
1676	"SANTOS LUGARES (TRES DE FEBRERO)"	-34.5999984741	-58.5499992371	"http://dbpedia.org/resource/Santos_Lugares"	"B"
1678	"CASEROS"	-34.6166648865	-58.5333328247	"http://dbpedia.org/resource/Caseros,_Buenos_Aires"	"B"
1682	"MARTIN CORONADO"	-34.5999984741	-58.5499992371	"http://dbpedia.org/resource/Mart%C3%ADn_Coronado,_Buenos_Aires"	"B"
1682	"VILLA BOSCH"	-34.5666656494	-58.5666656494	"http://dbpedia.org/resource/Villa_Bosch"	"B"
1684	"CIUDAD JARDIN LOMAS DEL PALOMAR"	-34.5999984741	-58.5833320618	"http://dbpedia.org/resource/Ciudad_Jard%C3%ADn_Lomas_del_Palomar"	"B"
1684	"CIUDAD JARDIN LOMAS DEL PALOMAR"	-34.5999984741	-58.547000885	"http://dbpedia.org/resource/Ciudad_Jard%C3%ADn_Lomas_del_Palomar"	"B"
1684	"CIUDAD JARDIN LOMAS DEL PALOMAR"	-34.5670013428	-58.5833320618	"http://dbpedia.org/resource/Ciudad_Jard%C3%ADn_Lomas_del_Palomar"	"B"
1684	"CIUDAD JARDIN LOMAS DEL PALOMAR"	-34.5670013428	-58.547000885	"http://dbpedia.org/resource/Ciudad_Jard%C3%ADn_Lomas_del_Palomar"	"B"
1684	"EL PALOMAR "	-34.6166648865	-58.5833320618	"http://dbpedia.org/resource/El_Palomar,_Buenos_Aires"	"B"
1686	"CIUDAD DE HURLINGHAM"	-34.5999984741	-58.6333351135	"http://dbpedia.org/resource/Hurlingham,_Buenos_Aires"	"B"
1688	"VILLA TESEI"	-34.5999984741	-58.6166648865	"http://dbpedia.org/resource/Villa_Tesei"	"B"
1688	"WILLIAM C. MORRIS"	-34.5999984741	-58.6166648865	"http://dbpedia.org/resource/William_C._Morris,_Buenos_Aires"	"B"
1702	"BARRIO EJERCITO DE LOS ANDES"	-34.6205558777	-58.5391654968	"http://dbpedia.org/resource/Fuerte_Apache"	"B"
1702	"CIUDADELA"	-34.6333351135	-58.542098999	"http://dbpedia.org/resource/Ciudadela,_Buenos_Aires"	"B"
1702	"CIUDADELA"	-34.6333351135	-58.5333328247	"http://dbpedia.org/resource/Ciudadela,_Buenos_Aires"	"B"
1702	"CIUDADELA"	-34.6201286316	-58.542098999	"http://dbpedia.org/resource/Ciudadela,_Buenos_Aires"	"B"
1702	"CIUDADELA"	-34.6201286316	-58.5333328247	"http://dbpedia.org/resource/Ciudadela,_Buenos_Aires"	"B"
1702	"JOSE INGENIEROS"	-34.5833320618	-58.5333328247	"http://dbpedia.org/resource/Jos%C3%A9_Ingenieros,_Buenos_Aires"	"B"
1704	"RAMOS MEJIA"	-34.6500015259	-58.5666656494	"http://dbpedia.org/resource/Ramos_Mej%C3%ADa"	"B"
1706	"HAEDO"	-34.6500015259	-58.5999984741	"http://dbpedia.org/resource/Haedo,_Buenos_Aires_Province"	"B"
1707	"VILLA SARMIENTO"	-34.6333351135	-58.5666656494	"http://dbpedia.org/resource/Villa_Sarmiento"	"B"
1708	"MORON"	-34.6500015259	-58.6166648865	"http://dbpedia.org/resource/Mor%C3%B3n,_Buenos_Aires"	"B"
1712	"CASTELAR"	-34.6666679382	-58.6666679382	"http://dbpedia.org/resource/Castelar"	"B"
1713	"VILLA UDAONDO"	-34.6166648865	-58.6666679382	"http://dbpedia.org/resource/Villa_Udaondo"	"B"
1714	"ITUZAINGO"	-34.6666679382	-58.6666679382	"http://dbpedia.org/resource/Ituzaing%C3%B3,_Buenos_Aires"	"B"
1716	"LIBERTAD"	-34.6905555725	-58.6888885498	"http://dbpedia.org/resource/Libertad,_Buenos_Aires_Province"	"B"
1716	"LIBERTAD"	-34.6905555725	-58.6833343506	"http://dbpedia.org/resource/Libertad,_Buenos_Aires_Province"	"B"
1716	"LIBERTAD"	-34.6833343506	-58.6888885498	"http://dbpedia.org/resource/Libertad,_Buenos_Aires_Province"	"B"
1716	"LIBERTAD"	-34.6833343506	-58.6833343506	"http://dbpedia.org/resource/Libertad,_Buenos_Aires_Province"	"B"
1718	"SAN ANTONIO DE PADUA"	-34.6666679382	-58.7000007629	"http://dbpedia.org/resource/San_Antonio_de_Padua"	"B"
1722	"MARIANO ACOSTA"	-34.724445343	-58.7927780151	"http://dbpedia.org/resource/Mariano_Acosta,_Buenos_Aires_Province"	"B"
1722	"MARIANO ACOSTA"	-34.724445343	-58.7833328247	"http://dbpedia.org/resource/Mariano_Acosta,_Buenos_Aires_Province"	"B"
1722	"MARIANO ACOSTA"	-34.7166671753	-58.7927780151	"http://dbpedia.org/resource/Mariano_Acosta,_Buenos_Aires_Province"	"B"
1722	"MARIANO ACOSTA"	-34.7166671753	-58.7833328247	"http://dbpedia.org/resource/Mariano_Acosta,_Buenos_Aires_Province"	"B"
1722	"MERLO"	-34.6652793884	-58.7275009155	"http://dbpedia.org/resource/Merlo,_Buenos_Aires"	"B"
1722	"MERLO"	-34.6652793884	-58.7166671753	"http://dbpedia.org/resource/Merlo,_Buenos_Aires"	"B"
1722	"MERLO"	-34.6500015259	-58.7275009155	"http://dbpedia.org/resource/Merlo,_Buenos_Aires"	"B"
1722	"MERLO"	-34.6500015259	-58.7166671753	"http://dbpedia.org/resource/Merlo,_Buenos_Aires"	"B"
